"","c6","c7","c8","c10","c11","c13","c14","c15","c16","c17","c18","c19","c20","c21","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c34","c35","c36","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","cc6","cc7","cc8","cc9","cc10","cc11","cc12","cc13","cc14","cc15","cc16","cc17","cc19","cc20","cc21","cc22","cc23","cc24","cc25","cc27","cc28","cc29","cc30","cc31","cc32","cc33","cc34","cc35","cc36","cc37","cc38","cc39","cc40","cc41","cc44","cc45","cc46","cc48","cc49","cc50","cc51","cc52","cc53","cc54","cc55","cc56","cc57","cc58","cc59","cc60","cc61","cc62","cc63","cc64","cc65","cc66","cc67","cc68","cc69","cc70","cc71","cc72","cc73","cc74","cc76","ccc6","ccc7","ccc8","ccc9","ccc10","ccc11","ccc12","ccc14","ccc15","ccc16","ccc17","ccc19","ccc20","ccc21","ccc22","ccc23","ccc27","ccc28","ccc29","ccc30","ccc31","ccc32","ccc33","ccc35","ccc36","ccc37","ccc39","ccc41","ccc42","ccc44","ccc45","ccc46","ccc47","ccc48","ccc49","ccc50","ccc55","ccc56","ccc57","ccc59","ccc61","ccc63","ccc65","ccc67","ccc69","ccc70","ccc71","ccc72","ccc73","ccc74","cccc6","cccc8","cccc10","cccc12","cccc14","cccc16","cccc18","cccc20","cccc22","cccc24","cccc26","cccc28","cccc41","sephashk"
"1146",3,3,1,4,20,6,6,6,4,2,1,1,2,50,2,3,1,3,NA,NA,3,2,2,3,3,3,50,2,2,3,1,2,1,2,3,2,1,4,3,1,2,4,4,6,5,2,1,1,1,1,1,8,6,7,4,3,3,3,4,3,2,5,2,2,1,4,4,4,2,2,1,4,4,4,2,1,2,NA,1,2,3,2,1,3,2,3,1,1,2,2,2,1,1,1,2,5,2,2,4,4,2,3,2,1,1,2,4,2,3,1,1,4,8,8,8,1,1,1,1,2,1,1,1,2,2,5,4,4,4,3,4,4,2,1,NA,1,1,1,1,2,2,1,19,NA,2,NA,NA,NA,NA,19,2,3,2,2,2,1,2,1,3,1,NA,4,3,1,2,50,3,50,11,3,5,2,3,2,NA,3,4,1,2,NA,NA,1,2,4,NA,NA,NA,20,12,1,2
"1147",5,4,99,1,1,4,6,6,2,3,1,1,4,60,NA,3,1,3,3,3,3,1,2,3,3,3,97,NA,2,2,2,1,1,7,5,1,NA,2,1,4,3,4,4,2,9,1,3,1,1,1,1,1,8,1,1,4,1,2,5,5,2,2,2,3,2,2,4,4,2,3,2,2,4,4,2,2,2,2,2,2,1,NA,3,3,3,3,3,3,3,3,3,3,3,3,4,5,3,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,8,8,8,1,1,1,1,1,1,1,1,1,2,5,4,4,3,3,3,4,2,97,NA,4,1,1,3,2,3,1,1,5,1,NA,NA,NA,NA,1,2,2,17,17,6,1,3,1,5,2,1,4,3,3,2,19,8,NA,12,3,5,2,3,NA,NA,3,NA,1,6,NA,NA,1,6,NA,2,4,5,20,12,1,1
"1148",2,3,9,3,19,6,6,6,2,2,1,5,1,1,2,3,1,3,3,3,3,1,1,3,3,3,10,NA,2,4,2,2,NA,4,4,1,NA,2,1,3,4,3,3,1,1,1,1,5,1,1,1,5,1,1,NA,1,2,4,5,4,4,4,2,2,2,4,3,4,2,2,2,4,3,4,NA,NA,NA,NA,4,4,4,2,3,3,2,3,1,1,1,3,3,1,1,2,1,3,2,4,5,4,1,3,3,3,3,3,3,3,3,3,3,3,5,7,NA,3,3,3,3,3,3,3,3,3,1,6,4,4,4,1,4,4,2,1,NA,NA,1,1,3,4,3,1,19,5,6,NA,NA,NA,NA,19,2,1,18,18,NA,1,4,1,7,2,1,3,4,2,1,70,8,50,8,3,3,1,2,1,4,4,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,1,1
"1149",2,NA,1,3,21,4,8,6,4,4,6,1,1,70,1,2,1,4,4,3,3,1,2,2,3,4,30,2,3,3,2,2,1,4,1,1,1,4,3,1,2,7,4,5,6,6,6,6,5,1,2,9,7,5,3,2,4,2,2,2,1,1,1,2,1,1,1,4,1,2,1,1,1,4,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,2,3,1,1,1,2,5,2,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,8,7,8,4,2,4,4,3,1,4,2,2,2,5,2,4,4,4,4,4,2,30,2,4,1,1,1,1,1,1,19,NA,5,NA,NA,NA,NA,19,3,3,2,2,6,1,3,1,3,1,2,3,4,2,2,27,8,NA,12,2,4,2,2,1,2,3,3,19,NA,NA,NA,1,2,7,11,10,12,20,12,1,1
"1150",2,2,1,4,6,4,4,5,1,2,4,1,1,97,1,4,1,4,2,3,3,2,1,3,4,2,30,1,1,3,2,2,1,2,1,1,2,4,3,1,2,7,4,5,7,6,2,5,5,2,1,8,6,5,2,2,4,2,3,5,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,3,2,2,2,1,1,2,3,1,3,1,3,3,1,1,1,4,5,2,1,4,3,2,4,2,3,3,2,2,3,3,1,1,3,7,6,8,4,2,2,3,3,1,3,2,4,2,5,1,4,4,4,2,4,2,30,1,1,1,1,3,2,3,1,1,2,1,NA,NA,NA,NA,1,3,3,4,18,6,1,3,1,5,2,1,3,4,1,1,58,9,NA,18,3,3,1,3,1,4,2,2,1,4,NA,NA,1,6,4,10,13,12,21,12,1,2
"1151",5,3,1,2,2,6,4,8,1,1,7,1,1,70,1,4,1,3,2,2,2,2,3,2,3,1,97,1,4,3,2,2,1,2,1,2,1,3,4,1,2,4,4,5,1,1,4,1,1,1,4,5,1,3,5,2,4,2,5,5,1,1,4,2,4,1,1,2,4,2,4,1,1,2,1,1,1,1,1,1,1,2,1,1,2,3,3,3,3,2,1,3,1,1,5,5,2,3,3,3,4,4,3,4,4,1,1,1,3,1,1,1,6,6,6,3,1,4,3,4,3,4,1,3,2,5,4,4,2,4,5,4,1,50,1,2,1,1,3,2,1,1,21,NA,2,NA,NA,NA,NA,21,3,3,3,18,6,1,4,1,2,1,2,3,4,1,2,40,9,NA,14,2.5,2,2,3,1,4,2,3,2,3,NA,NA,2,3,NA,1,6,8,20,12,1,2
"1152",5,4,1,3,20,2,2,2,4,1,1,7,4,50,1,1,1,3,3,3,4,1,1,4,4,4,45,1,3,3,2,4,1,4,4,1,1,1,2,4,3,4,4,5,5,5,1,5,1,1,1,5,5,5,3,2,1,2,5,2,1,1,2,2,1,1,4,4,2,2,1,1,4,4,2,2,2,2,2,2,1,2,1,1,3,3,1,3,3,1,2,3,1,4,5,5,2,4,5,4,1,2,2,2,2,2,2,2,3,2,2,2,9,4,9,4,4,4,4,4,4,4,4,4,2,5,2,1,4,4,5,4,2,90,2,1,1,1,3,4,3,1,18,NA,4,NA,NA,NA,NA,18,2,1,4,17,5,1,4,1,4,2,1,3,4,2,1,24,8,NA,14,3.5,3,1,1,1,1,3,3,18,NA,NA,NA,21,NA,NA,3,11,12,20,12,1,1
"1153",2,2,1,1,1,7,8,8,1,3,1,1,7,70,2,4,3,4,2,3,3,2,1,4,4,4,50,1,1,3,2,4,1,4,1,1,1,4,3,1,2,7,4,6,7,6,6,5,5,1,2,9,8,7,1,3,4,2,2,2,1,5,4,4,2,4,2,4,4,4,2,4,2,4,2,2,2,2,2,2,1,2,3,1,2,3,1,3,3,3,3,1,1,1,5,5,2,2,4,3,4,2,2,1,2,2,1,2,3,3,1,2,7,7,7,2,2,3,2,3,1,3,3,3,2,5,1,1,4,4,5,4,2,50,1,2,1,1,1,2,3,1,1,2,1,NA,NA,NA,NA,1,2,1,4,18,6,1,4,2,5,1,2,3,4,3,1,55,9,NA,15,4,1,1,4,1,4,3,3,1,NA,NA,NA,1,NA,NA,10,11,NA,20,12,1,2
"1154",1,1,1,2,2,8,5,9,2,3,7,1,1,50,1,3,1,2,2,2,3,2,2,3,2,4,50,1,4,3,1,2,1,2,1,2,1,3,4,1,2,4,4,7,5,3,5,3,1,1,2,7,5,8,5,2,1,2,5,3,1,5,2,2,1,3,4,4,2,2,1,3,4,4,2,1,1,2,1,1,1,2,1,3,2,1,1,3,1,2,3,1,1,1,3,5,2,1,5,3,2,2,2,1,1,3,2,2,3,1,1,2,7,6,8,1,1,1,1,1,1,1,1,1,2,2,2,4,2,1,3,1,2,20,2,4,1,1,3,4,3,3,19,NA,2,NA,NA,NA,NA,19,2,1,2,1,6,1,4,1,2,1,2,3,4,2,2,69,2,50,14,3,1,3,3,1,2,3,3,2,4,NA,NA,2,4,NA,10,6,5,20,12,1,1
"1155",2,3,16,2,2,6,6,6,4,4,1,1,7,40,2,1,1,3,2,3,3,1,1,3,4,4,30,2,1,3,2,1,1,4,1,2,1,3,4,1,2,7,2,6,4,2,1,4,1,1,1,8,6,5,4,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,3,2,1,1,1,5,5,2,3,4,3,1,1,2,1,2,2,2,2,1,1,1,2,7,5,8,1,1,2,1,1,1,1,2,1,2,5,1,4,1,4,5,4,2,40,2,1,1,1,1,4,1,3,21,NA,2,NA,NA,NA,NA,2,2,1,18,18,2,1,2,3,3,1,2,3,4,1,1,62,4,36,12,2.5,2,2,3,2,NA,3,3,2,7,NA,NA,7,2,NA,3,10,5,20,12,1,2
"1156",2,3,1,1,1,5,5,5,3,4,1,1,1,40,2,1,2,4,4,4,4,1,1,4,3,4,40,2,1,3,2,3,2,4,4,1,2,4,1,3,2,1,4,3,10,9,3,9,1,1,1,5,10,5,2,2,1,2,1,1,1,1,1,2,1,1,4,2,1,2,1,1,4,2,2,2,2,2,2,2,1,1,1,3,3,1,1,1,1,1,2,1,1,1,5,5,2,1,3,3,1,2,2,2,2,2,2,2,1,2,2,2,7,7,7,2,2,2,2,2,2,2,2,2,2,5,1,2,1,1,4,4,2,30,2,1,1,2,3,1,3,2,1,1,1,NA,NA,NA,NA,1,3,3,1,2,6,1,2,3,4,1,2,3,4,1,2,72,3,81,15,NA,4,3,2,2,NA,2,2,1,4,NA,NA,1,4,NA,10,11,3,20,12,1,2
"1157",5,3,1,2,2,6,5,7,1,4,5,1,2,97,1,2,1,3,2,2,3,2,2,3,3,2,50,1,2,3,2,1,1,1,1,3,1,4,3,1,2,4,2,8,4,3,5,5,5,1,4,8,5,8,4,1,3,3,5,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,5,5,2,2,5,4,3,3,3,3,1,1,1,4,NA,1,1,1,7,7,8,1,1,1,1,1,1,1,1,1,2,5,4,3,2,3,5,4,1,1,NA,2,1,1,1,2,1,1,2,NA,2,NA,NA,NA,NA,2,2,1,2,17,6,1,4,1,7,1,2,4,3,3,2,47,9,NA,16,4,4,2,3,1,2,3,4,2,NA,NA,NA,2,NA,NA,8,5,NA,20,12,1,2
"1158",2,2,1,1,7,7,5,7,2,2,5,1,2,50,1,3,1,2,1,2,2,2,1,2,3,1,40,1,2,3,2,2,1,4,1,1,1,4,3,1,2,3,4,7,5,1,1,3,1,1,1,7,5,5,3,2,1,4,3,5,2,5,4,2,2,4,2,2,4,2,2,4,2,2,2,2,2,2,2,2,3,2,1,1,2,1,1,3,3,2,1,1,1,3,5,5,2,2,1,4,4,4,2,3,3,3,3,3,3,1,3,3,9,5,9,2,1,1,2,3,1,1,3,3,2,5,2,4,2,3,5,4,2,30,2,2,1,1,2,2,2,1,7,NA,1,NA,NA,NA,NA,1,1,1,2,17,6,3,3,1,4,1,2,4,3,1,1,24,NA,76,12,3,2,1,4,1,1,2,4,1,7,NA,NA,7,1,NA,3,10,NA,20,12,1,NA
"1159",2,3,1,1,1,7,7,7,3,4,4,1,3,50,1,3,3,2,3,3,NA,1,2,3,3,4,50,2,2,3,2,2,1,5,1,1,NA,2,3,1,4,4,4,6,8,7,2,5,5,1,6,8,8,8,2,3,2,4,2,4,2,5,3,2,3,3,4,4,3,2,3,3,4,4,2,2,2,2,2,2,3,2,3,1,2,3,1,3,3,1,3,1,1,1,4,5,2,2,4,3,2,1,2,3,4,3,3,1,3,1,3,3,8,7,8,3,3,3,1,3,1,1,3,3,1,5,4,4,3,3,5,4,2,40,2,5,1,1,3,2,3,1,1,1,1,NA,NA,NA,NA,1,3,3,1,1,3,1,4,1,4,1,2,4,3,1,1,59,9,NA,15,3.5,2,1,4,1,3,2,3,18,NA,NA,NA,1,7,NA,10,5,8,20,12,1,2
"1160",1,2,1,2,2,8,6,8,NA,3,4,1,1,1,1,3,1,2,1,1,2,2,2,2,2,2,1,1,3,NA,1,2,1,2,4,3,NA,4,3,1,2,4,4,10,4,1,8,1,1,1,3,10,5,10,6,2,3,3,3,3,2,5,4,2,2,4,2,4,4,2,2,4,2,4,1,1,1,1,1,1,3,1,3,1,2,1,1,1,3,2,1,1,1,1,3,4,2,2,1,4,3,1,1,3,3,1,1,1,3,1,1,1,8,8,8,1,1,1,1,3,1,1,1,1,2,5,3,4,3,3,3,4,1,1,NA,6,1,1,1,2,2,1,2,4,2,NA,NA,NA,NA,2,3,3,2,1,6,1,3,2,2,1,2,4,3,1,1,78,3,39,12,4,2,2,4,1,5,2,3,18,NA,NA,NA,2,NA,NA,6,1,4,20,12,1,2
"1161",3,3,1,1,20,6,6,6,3,3,4,6,2,1,2,3,3,3,3,3,3,1,2,3,3,3,1,2,2,4,2,2,2,4,4,1,2,4,NA,NA,NA,4,3,2,7,1,1,9,1,1,1,4,6,2,3,1,2,3,3,5,3,5,2,2,2,3,4,4,2,2,2,3,4,4,2,2,2,2,2,2,3,2,1,1,3,1,3,3,3,2,3,1,1,1,5,5,2,2,2,4,1,4,2,3,3,2,2,1,1,3,3,2,8,6,8,3,3,4,3,2,1,3,2,3,2,5,2,3,3,3,3,3,2,1,2,1,1,1,NA,3,1,1,1,1,1,NA,NA,NA,NA,1,3,3,15,5,6,1,4,1,4,2,1,4,3,1,2,49,NA,NA,17,4,3,3,2,1,2,3,NA,18,NA,NA,NA,1,NA,NA,3,10,12,20,12,1,NA
"1162",2,3,1,2,1,5,5,5,3,4,5,1,1,97,1,1,1,2,2,3,3,2,2,3,3,2,97,1,1,3,2,3,1,4,1,2,1,3,4,1,2,1,4,7,7,5,1,5,1,1,1,10,8,8,4,2,1,2,1,3,1,5,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,3,1,2,1,1,3,1,3,3,3,2,2,1,1,1,4,4,2,2,1,4,3,2,2,1,1,2,2,2,3,1,1,2,6,6,6,3,3,2,1,3,1,1,4,1,2,5,2,2,2,4,3,4,1,50,1,4,1,1,3,4,1,2,1,1,1,NA,NA,NA,NA,1,3,3,1,2,6,1,4,3,3,1,2,3,4,2,1,44,7,NA,12,3,5,1,2,1,4,2,2,1,2,NA,NA,1,2,NA,3,10,11,21,12,1,1
