"","date","id","version","age","age_group","sex","v5","v6","v7","v8","v9","v10","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45A","v45B","v45C","v45D","v45E","v45F","v45G","v45H","v45I","v45J","v46A","v46B","v46C","v46D","v46E","v46F","v46G","v46H","v46I","v46J","v46K","v48","v49","v50","v51","v52","v53","v54","v55","v56","v57","v59","v60","v61","v62","v63","v64","v65","v66","v103","v67","v69","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v86","v87","v89","v90","v91","v92","v93","v98_B","v100","v101","v102","v88","v104","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129_B","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v156","week","a_date","a_age","a_agegroup","a_sex","a_religion","a_educ","a_v1","a_v2","a_v3","a_v4","a_v5A","a_v6","a_v7A","a_v8","a_v9","a_v10","a_v11","a_v12","a_v13","a_v14","a_v5B","a_v7B","a_v15","a_v16","a_v20","a_v22"
"934","08/01/2013",9485,1,51,5,2,1,2,4,27,5,5,1,1,1,4,2,4,3,1,2,1,1,3,3,1,1,2,3,4,NA,NA,NA,4,4,4,4,9,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,2,3,2,1,1,1,1,1,3,2,3,1,1,NA,NA,NA,1,1,1,NA,NA,2,4,98,97,4,NA,4,4,2,1,4,1,1,4,4,NA,8,2,8,1,2,2,1,1,NA,2,5,NA,NA,15,7,1,6,NA,16,2,2,97,1,3,3,4,1,2,1200,1,1,52,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","08/01/2013",88901,1,23,2,1,1,2,2,10,2,2,4,3,2,1,2,2,1,3,4,2,1,3,1,4,4,1,2,3,NA,NA,NA,4,2,3,3,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,1,1,2,1,1,9,3,9,1,1,2,1,1,NA,NA,NA,3,5,4,NA,NA,2,1,1,4,2,NA,4,3,4,1,3,2,2,3,3,NA,2,2,1,6,1,1,NA,NA,NA,3,4,NA,NA,13,6,1,1,2,47,2,1,3,7,6,4,3,1,2,3000,1,1,54,3,"30/01/2013",24,2,1,1,14,1,1,6,100,5,4,2,2,1,4,2,2,4,4,1,2,4,2,1,54
"936","08/01/2013",10578,1,35,3,2,1,3,4,18,4,3,2,1,1,4,3,4,3,9,9,1,1,1,3,1,2,2,3,2,NA,NA,NA,2,4,9,9,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,2,1,2,1,1,2,2,1,2,2,1,1,1,NA,NA,NA,1,5,1,NA,NA,3,1,97,8,6,NA,1,1,9,9,3,1,1,4,2,NA,8,8,1,1,2,2,2,1,NA,2,6,NA,NA,21,8,1,1,1,2,2,1,97,6,5,3,2,1,1,5000,1,1,3,3,"31/01/2013",35,3,2,1,22,1,4,3,4,4,4,2,4,2,4,2,2,4,4,4,4,4,6,1,52
"937","08/01/2013",99999,1,58,5,1,1,5,3,25,4,3,4,2,2,1,1,NA,NA,NA,NA,1,1,3,3,4,1,3,NA,4,NA,NA,NA,2,1,4,1,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,1,1,3,1,1,1,1,2,1,1,1,NA,NA,NA,2,6,6,NA,NA,2,4,98,97,7,NA,4,3,1,2,4,NA,1,2,4,NA,1,2,1,1,2,2,2,1,NA,3,NA,NA,NA,16,7,1,3,NA,16,1,2,4,7,5,6,3,2,2,499,2,2,4,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","08/01/2013",9351,1,53,5,2,1,3,2,25,5,3,2,2,1,2,3,1,3,4,2,1,1,3,1,9,9,9,1,3,NA,NA,NA,9,9,1,9,9,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,2,3,2,1,3,1,2,1,3,2,9,1,1,NA,NA,NA,6,5,5,NA,NA,2,1,99,99,4,NA,4,3,9,9,3,2,1,4,2,NA,8,8,1,1,2,1,2,2,NA,2,6,NA,NA,14,7,1,1,2,16,2,1,10,2,4,1,1,1,2,4000,1,1,54,3,"12/02/2013",53,5,2,1,14,1,99,5,91,2,5,3,4,4,4,2,4,5,5,4,4,9,9,1,54
"939","08/01/2013",8479,1,70,7,1,1,4,4,18,5,3,1,1,1,4,1,3,1,3,2,1,1,1,1,1,2,3,4,3,NA,NA,NA,1,4,3,1,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,1,2,1,2,1,3,1,1,2,1,1,1,NA,NA,NA,6,6,6,NA,NA,2,3,97,1,4,NA,1,2,1,2,4,1,1,4,3,NA,1,3,1,1,2,1,2,1,NA,2,6,NA,NA,15,4,1,3,NA,84,1,2,6,7,6,2,9,1,1,230,1,1,3,3,"03/02/2013",70,7,1,1,15,1,99,1,99,1,4,2,4,4,3,2,3,3,2,5,4,4,8,1,3
"940","08/01/2013",8842,1,62,6,1,1,3,2,17,4,3,4,3,2,3,2,3,2,1,4,3,1,3,1,4,4,2,1,4,NA,NA,NA,2,2,3,3,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,2,1,1,1,3,1,1,3,3,1,1,NA,NA,NA,2,1,5,NA,NA,1,1,1,2,1,NA,4,2,1,2,2,3,4,2,2,NA,8,8,1,1,2,1,2,1,NA,3,5,NA,NA,8,1,1,1,2,84,2,3,3,7,3,3,3,1,2,4000,1,1,4,3,"03/02/2013",62,6,1,1,8,1,1,6,98,4,4,2,4,2,4,4,4,4,3,2,2,6,5,1,4
"941","08/01/2013",9787,1,47,4,2,1,2,2,45,2,3,9,4,2,3,3,3,1,4,2,1,9,2,3,1,2,3,3,3,NA,NA,NA,4,4,3,2,3,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,1,2,3,3,3,3,1,3,2,1,1,3,NA,NA,NA,2,5,4,NA,NA,3,1,99,99,4,NA,9,3,2,1,4,1,1,4,3,NA,8,3,8,3,2,2,NA,NA,NA,1,2,1974,NA,19,7,1,2,1,5,2,1,97,7,3,2,3,1,1,2640,1,1,3,3,"13/02/2013",47,4,2,1,19,1,99,1,100,2,2,2,2,2,4,2,2,3,4,5,4,5,2,1,3
"942","08/01/2013",8220,1,79,7,2,1,3,3,1,3,3,3,3,2,2,3,3,4,1,2,9,1,9,1,2,4,1,1,4,NA,NA,NA,3,3,3,3,3,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,1,2,1,1,3,3,1,1,3,3,1,1,NA,NA,NA,3,1,5,NA,NA,2,1,2,3,4,NA,4,3,1,4,3,1,1,3,3,NA,8,3,1,1,2,1,2,1,NA,3,2,1957,NA,11,5,1,3,NA,5,1,5,9,2,4,2,3,1,1,697,1,1,4,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","08/01/2013",8460,2,70,7,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,5,0,2,2,0,0,NA,NA,NA,7,5,0,2,3,3,2,0,NA,NA,NA,2,2,2,1,2,2,2,2,5,5,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,6,6,6,4,1,2,1,97,1,4,3,1,3,1,4,NA,NA,NA,NA,NA,1,8,3,1,1,2,1,2,1,99,2,1,1962,NA,15,5,1,3,NA,62,1,2,5,4,5,2,2,1,2,6800,1,1,4,3,"05/02/2013",70,7,1,1,15,1,1,3,1,5,4,4,4,4,3,3,4,4,5,2,4,5,13,1,4
"944","08/01/2013",9242,1,NA,5,2,1,3,2,15,2,3,3,3,1,2,3,4,2,1,3,3,1,1,1,3,4,1,3,4,NA,NA,NA,4,3,4,4,4,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,1,3,1,1,1,3,3,3,3,3,1,1,NA,NA,NA,5,6,2,NA,NA,1,1,1,2,1,NA,3,2,2,1,4,2,1,4,4,NA,8,2,1,1,2,2,2,1,NA,3,1,1973,NA,12,4,2,1,1,33,1,1,9,3,4,6,3,1,2,9000,1,1,54,3,"05/02/2013",54,5,2,1,12,1,99,6,99,4,4,3,4,2,5,2,5,4,4,1,4,5,2,1,54
"945","08/01/2013",10194,2,40,4,1,1,2,3,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,2,1,7,9,0,0,NA,NA,NA,5,3,1,8,2,0,7,3,NA,NA,NA,3,9,2,2,2,2,2,2,3,3,1,1,1,1,1,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,6,1,1,2,1,1,99,99,3,3,3,1,2,1,NA,NA,NA,NA,NA,2,8,2,1,1,2,2,2,1,99,4,4,NA,NA,15,7,2,1,2,16,2,1,7,5,6,6,2,1,3,3000,1,1,54,3,"03/02/2013",40,4,1,1,16,1,99,4,99,4,4,5,2,2,3,1,4,4,2,2,4,4,1,1,54
"946","08/01/2013",8804,2,63,6,2,1,3,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,7,1,8,0,5,8,NA,NA,NA,0,7,8,0,0,5,2,8,NA,NA,NA,3,1,1,2,1,3,1,5,5,1,1,1,1,3,4,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,6,4,4,2,2,1,97,1,5,2,4,3,2,3,NA,NA,NA,NA,NA,3,1,8,1,6,1,1,NA,NA,NA,1,6,NA,NA,14,5,1,3,NA,17,1,2,2,7,1.5,1,3,1,1,5000,1,1,3,3,"05/02/2013",63,6,2,1,14,1,8,2,100,2,4,2,5,1,4,1,2,5,4,4,4,4,2,1,3
"947","08/01/2013",10440,2,37,3,1,1,3,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,5,7,7,5,6,5,NA,NA,NA,5,5,7,3,4,6,8,5,NA,NA,NA,2,3,1,3,3,2,3,3,2,3,1,1,2,2,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,2,5,1,6,4,1,2,1,97,4,3,3,9,1,9,9,NA,NA,NA,NA,NA,2,1,2,1,1,2,2,3,1,97,3,5,NA,NA,14,5,1,2,1,42,2,1,9,5,3,4,3,1,2,6600,1,1,3,3,"12/02/2013",37,3,1,1,14,1,4,4,4,4,4,3,4,2,4,2,4,4,4,4,4,4,10,1,54
"948","08/01/2013",8349,1,73,7,1,1,3,9,35,4,3,3,9,1,4,4,1,3,4,2,1,1,3,2,2,4,9,2,2,NA,NA,NA,2,3,4,2,9,3,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,2,1,3,1,3,3,3,1,3,3,3,1,1,NA,NA,NA,3,1,3,NA,NA,1,2,97,4,4,NA,3,3,1,3,2,2,2,3,2,NA,8,8,8,1,2,2,3,2,NA,1,3,2002,1,16,7,1,3,NA,NA,9,2,2,4,4,3,4,1,1,7100,1,1,77,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","08/01/2013",9796,1,46,4,2,1,2,3,34,5,4,2,1,1,2,2,4,1,2,3,3,1,3,3,3,3,2,2,3,NA,NA,NA,3,2,3,3,3,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,2,1,3,1,1,1,3,1,1,3,2,1,1,NA,NA,NA,2,5,5,NA,NA,1,2,97,2,3,NA,3,1,2,4,2,2,2,3,3,NA,8,2,2,1,2,2,1,1,NA,2,5,NA,NA,14,5,1,1,1,34,1,1,8,5,5,5,3,1,2,70,1,1,8,3,"07/02/2013",46,4,2,1,15,1,99,6,99,4,4,4,4,3,4,3,4,3,4,4,3,6,1,1,52
"950","08/01/2013",10227,1,40,4,2,1,3,4,33,9,3,3,3,2,2,1,4,3,2,1,2,1,2,3,9,2,2,2,3,NA,NA,NA,4,2,4,4,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,1,2,1,1,1,2,1,3,2,9,1,3,NA,NA,NA,1,3,2,NA,NA,2,1,97,4,4,NA,1,2,1,4,4,1,1,4,3,NA,8,8,8,1,2,2,1,1,NA,3,3,1975,NA,16,7,1,1,1,33,1,1,3,3,5,5,3,1,2,6500,1,1,54,3,"03/02/2013",40,4,2,1,16,1,99,3,99,9,3,9,3,3,3,9,9,4,9,9,9,4,9,1,54
"951","08/01/2013",8962,2,59,5,1,1,3,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,9,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,5,5,0,0,7,5,NA,NA,NA,4,5,5,0,8,8,5,99,NA,NA,NA,1,1,2,3,3,1,3,4,3,3,3,3,1,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,6,6,4,1,1,1,4,1,4,3,1,1,2,1,NA,NA,NA,NA,NA,2,8,2,8,1,2,2,2,1,91,1,6,NA,NA,16,7,1,2,1,15,2,1,10,4,6,6,3,1,1,6700,1,1,4,3,"10/02/2013",59,5,1,1,16,1,4,6,3,2,5,4,4,3,5,1,3,5,5,4,4,4,2,1,54
"952","08/01/2013",9983,1,43,4,2,1,4,3,25,3,4,1,1,1,3,2,4,3,2,1,2,2,3,2,2,3,2,4,4,NA,NA,NA,1,4,2,4,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,2,1,3,3,1,1,1,2,3,1,1,NA,NA,NA,3,6,5,NA,NA,2,2,4,1,4,NA,4,3,4,1,4,2,1,4,4,NA,8,4,1,1,2,2,2,1,NA,2,5,NA,NA,12,4,1,1,2,31,2,1,8,4,5,6,4,1,1,1139,1,1,4,3,"28/01/2013",43,4,2,1,12,1,4,4,5,2,4,4,3,2,2,4,2,1,2,4,2,6,2,1,50
"953","08/01/2013",8149,2,84,8,1,1,1,4,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,6,5,4,1,2,0,NA,NA,NA,6,5,6,0,1,2,3,0,NA,NA,NA,2,3,2,2,5,2,2,5,2,5,2,2,1,1,2,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,5,6,5,4,3,2,1,99,3,5,1,2,1,2,1,NA,NA,NA,NA,NA,2,2,3,1,5,2,1,NA,NA,NA,1,6,NA,NA,12,3,1,3,NA,61,2,4,97,7,3,1,3,1,1,4000,1,1,4,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","08/01/2013",9860,2,43,4,1,1,4,3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,6,7,5,5,3,3,NA,NA,NA,4,6,7,6,3,3,5,2,NA,NA,NA,1,1,2,2,2,4,3,3,3,4,1,1,3,1,1,2,2,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,2,5,1,1,2,1,99,99,9,1,4,1,4,1,NA,NA,NA,NA,NA,4,1,2,1,1,2,2,2,9,99,2,5,NA,NA,14,5,1,1,1,99,9,1,6,6,99,99,3,1,2,8600,1,1,77,3,"13/02/2013",45,4,1,1,12,1,1,1,1,4,4,4,4,2,3,4,4,3,4,4,3,5,2,1,77
"955","08/01/2013",8345,1,74,7,1,1,2,2,15,3,3,2,4,2,2,2,2,1,4,3,2,1,1,3,1,4,1,3,1,NA,NA,NA,3,3,3,4,9,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,1,1,2,1,1,1,1,1,3,3,2,1,1,NA,NA,NA,3,5,5,NA,NA,1,1,1,4,1,NA,3,3,1,4,2,2,9,3,2,NA,8,8,1,1,2,1,3,1,NA,2,3,1990,1,11,5,1,3,NA,84,2,2,2,4,2,2,4,1,1,1061,3,1,4,3,"07/02/2013",74,7,1,1,12,1,1,6,1,4,9,2,9,1,4,2,3,4,4,2,9,4,9,3,4
"956","08/01/2013",10228,1,40,4,1,1,2,2,20,3,2,3,4,2,3,2,1,3,2,4,1,2,3,1,1,4,2,3,1,NA,NA,NA,4,4,1,4,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,1,1,2,1,1,2,2,1,2,3,1,1,1,NA,NA,NA,1,6,5,NA,NA,1,1,1,2,1,NA,2,1,4,2,2,1,2,4,2,NA,1,2,1,1,2,2,2,1,NA,2,3,1991,1,16,7,1,1,1,2,2,1,9,4,4.5,3,2,1,1,6900,1,1,9,3,"04/02/2013",40,4,1,1,17,1,1,6,1,5,4,4,4,2,4,1,5,4,4,1,1,4,2,1,9
"957","08/01/2013",9942,2,44,4,2,1,3,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,6,4,4,0,6,4,NA,NA,NA,2,7,2,0,0,7,5,5,NA,NA,NA,3,3,3,4,2,1,3,3,3,3,2,2,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,6,6,1,1,3,1,2,1,5,2,1,2,1,2,NA,NA,NA,NA,NA,2,8,3,8,1,2,2,1,1,97,3,1,1977,NA,18,8,1,2,2,37,2,4,7,4,5,4,3,1,1,154,1,1,9,3,"30/01/2013",44,4,2,1,18,1,4,1,4,2,4,3,4,2,4,2,4,5,5,5,5,6,6,1,9
"958","08/01/2013",10729,1,34,3,1,1,3,4,54,5,3,3,4,1,2,4,4,1,2,3,1,1,1,3,4,2,3,1,4,NA,NA,NA,3,3,2,4,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,2,1,3,1,3,3,1,1,1,3,2,1,1,NA,NA,NA,2,4,5,NA,NA,1,4,9,94,7,NA,4,4,3,2,2,1,1,3,3,NA,8,1,8,6,1,1,NA,NA,NA,2,4,NA,NA,11,2,2,1,1,78,2,1,3,4,3,2,3,1,2,7100,1,1,8,3,"11/02/2013",34,3,1,1,11,2,98,9,98,4,4,2,2,3,2,2,2,4,4,4,4,9,1,1,57
"959","08/01/2013",9757,1,46,4,2,1,2,2,1,3,2,3,3,2,2,1,1,3,4,2,2,1,3,1,3,2,2,3,3,NA,NA,NA,3,3,4,3,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,1,1,2,1,1,3,2,1,3,2,1,1,1,NA,NA,NA,5,6,5,NA,NA,2,2,1,2,2,NA,3,2,1,4,2,1,1,4,4,NA,8,3,1,1,2,2,2,3,NA,3,4,NA,NA,16,5,1,1,1,69,1,1,97,5,3,4,3,1,2,4000,1,1,52,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","08/01/2013",8164,2,82,8,1,1,3,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,7,5,4,4,6,5,NA,NA,NA,6,7,7,6,7,6,4,5,NA,NA,NA,3,3,1,5,3,3,3,5,5,4,1,1,3,3,1,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,5,6,5,4,2,2,1,2,3,6,2,2,1,1,4,NA,NA,NA,NA,NA,2,8,2,1,1,2,1,2,1,2,2,2,1935,NA,14,6,1,3,NA,NA,1,2,6,6,4,2,3,1,2,4000,1,1,4,3,"29/01/2013",99,8,1,1,14,1,1,4,99,3,3,3,3,4,4,4,4,4,3,3,2,9,9,1,4
"961","08/01/2013",10693,2,35,3,1,1,3,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10,10,3,6,0,2,3,NA,NA,NA,10,10,3,0,8,6,3,2,NA,NA,NA,2,3,2,3,3,2,1,1,5,5,2,2,2,2,2,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,6,5,5,4,2,2,1,1,2,2,3,4,3,1,4,NA,NA,NA,NA,NA,2,1,2,1,1,2,2,2,1,1,2,4,NA,NA,15,7,1,2,1,13,2,1,5,5,3,4,3,1,1,8400,1,1,8,3,"29/01/2013",99,3,1,1,15,1,4,1,91,2,4,4,4,2,3,2,2,4,4,2,3,4,8,1,8
"962","08/01/2013",10458,2,37,3,2,1,2,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,9,6,6,5,99,0,99,99,NA,NA,NA,6,99,99,99,99,99,99,99,NA,NA,NA,9,3,2,3,3,3,3,3,9,9,2,2,2,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,5,5,5,4,1,2,1,99,13,4,9,4,2,2,3,NA,NA,NA,NA,NA,2,8,3,1,1,2,2,1,1,97,2,7,NA,NA,15,7,1,1,1,5,2,1,97,4,4,4,3,1,1,6200,1,1,3,3,"29/01/2013",37,3,2,1,15,1,4,2,4,3,4,4,4,2,4,2,2,4,4,3,4,4,2,1,3
"963","08/01/2013",10650,1,34,3,2,1,4,3,1,3,2,3,4,2,2,2,1,4,2,3,1,2,3,1,3,3,2,3,2,NA,NA,NA,3,3,3,3,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,2,3,2,3,3,3,3,1,3,3,3,3,1,NA,NA,NA,1,6,4,NA,NA,3,1,5,2,2,NA,2,2,1,4,3,1,1,4,1,NA,8,2,8,6,1,1,NA,NA,NA,1,4,NA,NA,18,7,1,1,1,17,2,1,4,7,2,1,3,1,1,5000,1,1,52,3,"11/02/2013",34,3,2,1,18,1,2,2,100,4,3,4,4,2,3,2,2,4,3,2,3,5,9,1,52
